name;id;raise;re-raise;try;handlers;size
read;1388;0;0;0;0;4
get_object;1389;0;0;0;0;2
is_transposed;1390;0;0;0;0;1
_reindex_axis;1391;0;0;0;0;13
_get_info;1392;0;0;1;1;3
_get_tz;1393;0;0;0;0;3
_set_tz;1394;0;0;0;0;8
_convert_index;1395;2;0;0;0;34
_unconvert_index;1396;1;0;1;1;19
_unconvert_index_legacy;1397;1;0;0;0;9
_convert_string_array;1398;0;0;0;0;5
_unconvert_string_array;1399;0;0;0;0;13
_maybe_convert;1400;0;0;0;0;4
_get_converter;1401;1;0;0;0;5
_need_convert;1402;0;0;0;0;6
__init__;1403;1;0;1;1;23
generate;1404;0;1;1;1;4
select;1405;0;0;0;0;3
select_coords;1406;0;0;0;0;9
timeit;1407;0;0;0;0;5
read_stata;1408;0;0;0;0;6
_stata_elapsed_date_to_datetime_vec;1409;2;0;0;0;64
_datetime_to_stata_elapsed_vec;1410;2;0;0;0;52
_cast_to_stata_types;1411;2;0;0;0;34
__init__;1412;1;0;0;0;22
_encode;1413;0;0;0;0;2
generate_value_label;1414;0;0;0;0;16
__init__;1415;0;0;0;0;3
__unicode__;1416;0;0;0;0;1
__repr__;1417;0;0;0;0;1
__eq__;1418;0;0;0;0;1
get_base_missing_value;1419;1;0;0;0;7
__init__;1420;0;0;0;0;14
__init__;1421;0;0;1;1;29
__enter__;1422;0;0;0;0;1
__exit__;1423;0;0;0;0;1
close;1424;0;0;1;1;2
_read_header;1425;0;0;0;0;7
_read_new_header;1426;1;0;0;0;37
_get_dtypes;1427;0;2;2;2;11
_get_varlist;1428;0;0;0;0;3
_get_fmtlist;1429;0;0;0;0;5
_get_lbllist;1430;0;0;0;0;4
_get_variable_labels;1431;0;0;0;0;4
_get_nobs;1432;0;0;0;0;2
_get_data_label;1433;0;0;0;0;6
_get_time_stamp;1434;1;0;0;0;6
_get_seek_variable_labels;1435;1;0;0;0;4
_read_old_header;1436;1;2;2;2;30
_calcsize;1437;0;0;0;0;1
_decode;1438;0;0;0;0;2
_null_terminate;1439;0;0;1;1;5
_read_value_labels;1440;0;0;0;0;27
_read_strls;1441;0;0;0;0;15
data;1442;1;0;0;0;5
__next__;1443;0;0;0;0;1
get_chunk;1444;0;0;0;0;2
read;1445;1;2;2;2;78
_do_convert_missing;1446;0;0;0;0;18
_insert_strls;1447;0;0;0;0;6
_do_select_columns;1448;2;0;0;0;21
_do_convert_categoricals;1449;0;1;1;1;18
data_label;1450;0;0;0;0;1
variable_labels;1451;0;0;0;0;1
value_labels;1452;0;0;0;0;2
_open_file_binary_write;1453;0;0;0;0;3
_set_endianness;1454;1;0;0;0;5
_pad_bytes;1455;0;0;0;0;1
_convert_datetime_to_stata_type;1456;1;0;0;0;2
_maybe_convert_to_int_keys;1457;1;0;0;0;8
_dtype_to_stata_type;1458;1;0;0;0;9
_dtype_to_default_stata_fmt;1459;3;0;0;0;11
__init__;1460;0;0;0;0;11
_write;1461;0;0;0;0;2
_prepare_categoricals;1462;1;0;0;0;23
_replace_nans;1463;0;0;0;0;5
_check_column_names;1464;0;0;1;1;27
_prepare_pandas;1465;0;0;0;0;21
write_file;1466;0;0;0;0;9
_write_value_labels;1467;0;0;0;0;1
_write_header;1468;1;0;0;0;13
_write_descriptors;1469;0;0;0;0;14
_write_variable_labels;1470;2;0;0;0;11
_prepare_data;1471;0;0;0;0;21
_write_data;1472;0;0;0;0;2
_null_terminate;1473;0;0;0;0;5
_check_google_client_version;1474;1;1;1;1;7
_test_google_api_imports;1475;0;1;2;2;1
__init__;1476;0;0;0;0;9
get_credentials;1477;0;0;0;0;4
get_application_default_credentials;1478;0;0;4;4;11
get_user_account_credentials;1479;0;0;0;0;5
get_service_account_credentials;1480;1;1;3;3;14
_print;1481;0;0;0;0;2
_start_timer;1482;0;0;0;0;1
get_elapsed_seconds;1483;0;0;0;0;1
print_elapsed_seconds;1484;0;0;0;0;2
sizeof_fmt;1485;0;0;0;0;5
get_service;1486;0;0;1;1;4
process_http_error;1487;2;0;0;0;6
process_insert_errors;1488;2;0;0;0;9
run_query;1489;3;2;4;5;37
load_data;1490;0;0;2;2;21
verify_schema;1491;0;0;2;2;5
delete_and_recreate_table;1492;0;0;0;0;8
_parse_data;1493;0;0;0;0;12
_parse_entry;1494;0;0;0;0;6
read_gbq;1495;4;0;0;0;20
to_gbq;1496;4;0;0;0;13
generate_bq_schema;1497;0;0;0;0;2
_generate_bq_schema;1498;0;0;0;0;5
__init__;1499;0;0;1;1;3
exists;1500;0;0;1;1;4
create;1501;1;0;1;1;7
delete;1502;1;0;1;1;4
__init__;1503;0;0;1;1;2
exists;1504;0;0;1;1;4
datasets;1505;0;0;1;1;7
create;1506;1;0;1;1;5
delete;1507;1;0;1;1;4
tables;1508;0;0;1;1;7
to_pickle;1509;0;0;0;0;2
read_pickle;1510;0;1;3;3;9
_pickle_array;1511;0;0;0;0;4
_unpickle_array;1512;0;0;0;0;4
process_flags;1513;0;0;1;1;5
get_flow;1514;1;0;0;0;8
make_token_store;1515;0;0;0;0;2
authenticate;1516;0;0;0;0;5
init_service;1517;0;0;0;0;1
reset_default_token_store;1518;0;0;0;0;1
urlopen;1519;0;0;0;0;1
__iter__;1520;0;0;0;0;1
__next__;1521;1;0;0;0;1
_is_url;1522;0;0;1;1;2
_is_s3_url;1523;0;0;1;1;2
maybe_read_encoded_stream;1524;0;0;0;0;8
_expand_user;1525;0;0;0;0;3
_validate_header_arg;1526;1;0;0;0;2
_stringify_path;1527;0;0;0;0;5
get_filepath_or_buffer;1528;0;0;0;0;11
file_path_to_url;1529;0;0;0;0;1
ZipFile;1530;0;0;0;0;1
_get_handle;1531;4;0;1;1;26
__init__;1532;0;0;0;0;1
__getattr__;1533;0;0;0;0;1
__next__;1534;1;0;0;0;4
__init__;1535;0;0;0;0;1
read;1536;0;0;0;0;1
readline;1537;0;0;0;0;1
next;1538;0;0;0;0;1
UnicodeReader;1539;0;0;0;0;1
UnicodeWriter;1540;0;0;0;0;1
__init__;1541;0;0;0;0;2
__next__;1542;0;0;0;0;2
__init__;1543;0;0;0;0;5
writerow;1544;0;0;0;0;8
writerows;1545;0;0;0;0;9
to_json;1546;2;0;0;0;12
__init__;1547;0;0;0;0;10
_format_axes;1548;1;0;0;0;1
write;1549;0;0;0;0;1
_format_axes;1550;1;0;0;0;1
_format_axes;1551;2;0;0;0;2
read_json;1552;0;0;1;1;18
__init__;1553;1;0;0;0;16
check_keys_split;1554;1;0;0;0;3
parse;1555;0;0;0;0;7
_convert_axes;1556;0;0;0;0;3
_try_convert_types;1557;1;0;0;0;1
_try_convert_data;1558;0;0;5;5;25
_try_convert_to_date;1559;0;0;2;3;13
_try_convert_dates;1560;1;0;0;0;1
_parse_no_numpy;1561;0;0;0;0;6
_parse_numpy;1562;0;0;0;0;8
_try_convert_types;1563;0;0;0;0;3
_parse_numpy;1564;0;0;0;0;11
_parse_no_numpy;1565;0;0;0;0;8
_process_converter;1566;0;0;0;0;12
_try_convert_types;1567;0;0;0;0;3
_try_convert_dates;1568;0;0;0;0;13
_convert_to_line_delimits;1569;0;0;0;0;3
nested_to_record;1570;0;0;0;0;19
json_normalize;1571;1;0;0;0;43
_validate_nrows;1572;2;0;0;0;8
_read;1573;1;0;0;0;32
_make_parser_function;1574;1;0;0;0;11
read_fwf;1575;2;0;0;0;9
__init__;1576;0;0;0;0;27
close;1577;0;0;0;0;1
_get_options_with_defaults;1578;2;0;0;0;15
_clean_options;1579;4;0;1;1;62
__next__;1580;0;1;1;1;3
_make_engine;1581;0;0;0;0;4
_failover_to_python;1582;1;0;0;0;1
read;1583;1;0;0;0;15
_create_index;1584;0;0;0;0;2
get_chunk;1585;0;0;0;0;2
_is_index_col;1586;0;0;0;0;1
_validate_usecols_arg;1587;1;0;0;0;5
_validate_parse_dates_arg;1588;2;0;0;0;7
__init__;1589;4;0;0;0;34
close;1590;0;0;0;0;1
_has_complex_date_col;1591;0;0;0;0;1
_should_parse_dates;1592;0;0;0;0;7
_extract_multi_indexer_columns;1593;1;0;0;0;22
_maybe_dedup_names;1594;0;0;0;0;7
_maybe_make_multi_index_columns;1595;0;0;0;0;5
_make_index;1596;0;0;0;0;12
_get_simple_index;1597;1;0;0;0;13
_get_complex_date_index;1598;1;0;0;0;15
_agg_index;1599;0;0;0;0;13
_convert_to_ndarrays;1600;0;0;1;1;16
_convert_types;1601;0;0;1;1;15
_do_date_conversions;1602;0;0;0;0;2
__init__;1603;1;0;0;0;34
close;1604;0;0;1;1;3
_set_noconvert_columns;1605;0;0;0;0;19
set_error_bad_lines;1606;0;0;0;0;1
read;1607;1;1;1;1;35
_filter_usecols;1608;0;0;0;0;4
_get_index_names;1609;0;0;0;0;4
_maybe_parse_dates;1610;0;0;0;0;3
TextParser;1611;0;0;0;0;2
count_empty_vals;1612;0;0;0;0;1
_wrap_compressed;1613;3;0;0;0;23
__init__;1614;1;0;0;0;60
_set_no_thousands_columns;1615;0;0;0;0;17
_make_reader;1616;1;0;0;0;33
read;1617;0;1;1;1;23
_exclude_implicit_index;1618;0;0;0;0;9
get_chunk;1619;0;0;0;0;2
_convert_data;1620;0;0;0;0;17
_to_recarray;1621;0;0;0;0;6
_infer_columns;1622;3;3;2;2;70
_handle_usecols;1623;1;0;0;0;11
_buffered_line;1624;0;0;0;0;3
_check_for_bom;1625;0;0;1;1;21
_empty;1626;0;0;0;0;1
_next_line;1627;0;2;2;2;26
_check_comments;1628;0;0;0;0;10
_check_empty;1629;0;0;0;0;7
_check_thousands;1630;0;0;0;0;2
_search_replace_num_columns;1631;0;0;0;0;9
_check_decimal;1632;0;0;0;0;2
_clear_buffer;1633;0;0;0;0;1
_get_index_name;1634;0;0;2;2;22
_rows_to_cols;1635;2;0;0;0;19
_get_lines;1636;1;3;2;2;40
_make_date_converter;1637;1;0;3;3;10
_process_date_conversion;1638;2;0;0;0;32
_try_convert_dates;1639;0;0;0;0;10
_clean_na_values;1640;0;0;0;0;17
